# timestamp x y z
9.082261610877340427e+05 -1.553114815057296205e+01 -8.282996375222113272e+01 6.993868150605106138e+00
9.082263272033589892e+05 -1.508520180530891786e+01 -8.332566810280495417e+01 7.097916821787273456e+00
9.082264967758590356e+05 -1.494443766389377970e+01 -8.435459474409128688e+01 7.604600072552186063e+00
9.082266642416920513e+05 -1.492124157697528375e+01 -8.557982504131126689e+01 8.088875892883789831e+00
9.082268292638800340e+05 -1.498002264252766480e+01 -8.679854887801907637e+01 8.563913788677609773e+00
9.082269946611709893e+05 -1.496465356410016057e+01 -8.800007476165194475e+01 9.049753200363946704e+00
9.082271611953900428e+05 -1.517272107442440010e+01 -8.922490618633995041e+01 9.491786803855324806e+00
9.082273282241399866e+05 -1.514602420950073913e+01 -9.051375428779400067e+01 9.943191788430008060e+00
9.082274914022129960e+05 -1.521398107917160125e+01 -9.173967118582793034e+01 1.042742603824991043e+01
9.082276592520039994e+05 -1.536259357334468589e+01 -9.298812362776834561e+01 1.088537477603783188e+01
9.082278264828380197e+05 -1.590934541480578979e+01 -9.443062369732642480e+01 1.077224165533003841e+01
9.082279965489839669e+05 -1.638834701927062909e+01 -9.596897946816797287e+01 1.072363905564069952e+01
9.082281626207539812e+05 -1.649812601220019204e+01 -9.735683508869345815e+01 1.114198979767113684e+01
9.082283283921600087e+05 -1.713262363191124393e+01 -9.866333687624755555e+01 1.079408924500409661e+01
9.082284925850250293e+05 -1.681013428865751891e+01 -1.002587964835314693e+02 1.061510022707829748e+01
9.082286586578900460e+05 -1.702631057848692819e+01 -1.017138779492113088e+02 1.092293163249405730e+01
9.082288274056500522e+05 -1.683273550171492872e+01 -1.030676565779775302e+02 1.130762287769585583e+01
9.082289948782019783e+05 -1.700968988790993208e+01 -1.045867929901711051e+02 1.159682247442199987e+01
9.082291983413789421e+05 -1.722013573206647408e+01 -1.063702818430016919e+02 1.188351863867604052e+01
9.082293569776810473e+05 -1.739239887712378518e+01 -1.078876503377374121e+02 1.223208713020087224e+01
9.082295233887749491e+05 -1.759988355709631591e+01 -1.094598741324064122e+02 1.256619506363948702e+01
9.082296879079929786e+05 -1.755379657798873794e+01 -1.112149851652799555e+02 1.265912756529036720e+01
9.082298593006490264e+05 -1.721044734217577599e+01 -1.128971722742083301e+02 1.244822047528788822e+01
9.082300235057020327e+05 -1.719203310036248311e+01 -1.145338571439025372e+02 1.258527862764581329e+01
9.082301914724200033e+05 -1.767342479996033688e+01 -1.154018812105915401e+02 1.296651440874498107e+01
9.082303702971599996e+05 -1.787458069711576769e+01 -1.169536624211763183e+02 1.332006465551675412e+01
9.082305222092949552e+05 -1.788765910089064803e+01 -1.185151816349177807e+02 1.347676310954822121e+01
9.082306907364299987e+05 -1.798773503212292368e+01 -1.199927443475862958e+02 1.383451812701083306e+01
9.082308541715870379e+05 -1.808582381550930052e+01 -1.214701305775686819e+02 1.417727386733533379e+01
9.082310303678370547e+05 -1.870294015471264970e+01 -1.228404483332587489e+02 1.420062097682561308e+01
9.082311872547640232e+05 -1.843551952981029274e+01 -1.244169351860339674e+02 1.408363847066601870e+01
9.082313562433050247e+05 -1.898964513511541341e+01 -1.258644963821017200e+02 1.389156286866889722e+01
9.082315234436700121e+05 -1.947037334662782726e+01 -1.267897633488358053e+02 1.425663779737101855e+01
9.082316901843469823e+05 -1.967147139629974362e+01 -1.281999810079077236e+02 1.458644478814449741e+01
9.082318540909090079e+05 -2.021466717457168372e+01 -1.291557842551786166e+02 1.394728884009932735e+01
9.082320223151800456e+05 -2.086928643713738651e+01 -1.302641387239964388e+02 1.405809244858167339e+01
9.082321921267940197e+05 -2.117438628625605546e+01 -1.318388956994776038e+02 1.377388976945420040e+01
9.082323556923669530e+05 -2.179395084485546263e+01 -1.328393840996887718e+02 1.325134821925799500e+01
9.082325196031479863e+05 -2.158948378230832077e+01 -1.342721680349085318e+02 1.275267810577785355e+01
9.082326893906480400e+05 -2.231132788079424145e+01 -1.352675875010137929e+02 1.260983697703530204e+01
9.082343068903869716e+05 -2.207003453169064500e+01 -1.444532511234549759e+02 1.013344798637173838e+01
9.082345610420539742e+05 -2.230454120612057523e+01 -1.465224041869960274e+02 1.018518486901344744e+01
9.082348055623660330e+05 -2.249285898958979502e+01 -1.484575626668194843e+02 1.029004509733479011e+01
9.082349981122619938e+05 -2.296421575479644162e+01 -1.499043020618856588e+02 1.040678382441265448e+01
9.082351628873660229e+05 -2.339767642280074611e+01 -1.511778670508614653e+02 1.058377643424884873e+01
9.082353286053349730e+05 -2.357494534755974058e+01 -1.526180286088516596e+02 1.079716317673592485e+01
9.082354966425739694e+05 -2.372795778049135507e+01 -1.540174407071502571e+02 1.103654730093437131e+01
9.082356617408039747e+05 -2.328285092536553691e+01 -1.547171481989340975e+02 1.135578471796239697e+01
9.082358301196059911e+05 -2.359453755941211739e+01 -1.560641003568726717e+02 1.163193687480908700e+01
9.082359954184599919e+05 -2.402118677354352627e+01 -1.573796545095855208e+02 1.186975403221549286e+01
9.082361607770529808e+05 -2.451313606562691660e+01 -1.586279785565993734e+02 1.206305193250770813e+01
9.082363289002300007e+05 -2.516704099477734147e+01 -1.593771769376411385e+02 1.162461773613222249e+01
9.082364948140319902e+05 -2.568804923143041208e+01 -1.605868241899784437e+02 1.179479837013941967e+01
9.082366626744490350e+05 -2.628220567973511024e+01 -1.610910610717092766e+02 1.162504231818949840e+01
9.082368278614280280e+05 -2.666217434614187809e+01 -1.624082430667200185e+02 1.184807931614690801e+01
9.082369962154909736e+05 -2.716167688404847524e+01 -1.630485153194003658e+02 1.124087441723057879e+01
9.082371756985109532e+05 -2.764553441089601904e+01 -1.645033689664822134e+02 1.130913584301308461e+01
9.082373308139799628e+05 -2.817016763855285433e+01 -1.658322296468522836e+02 1.131094564140619241e+01
9.082374978309590369e+05 -2.882882626951272442e+01 -1.669452212028758140e+02 1.129218551666316372e+01
9.082376627419489669e+05 -2.947653331569745205e+01 -1.680840389697549710e+02 1.129893553754181568e+01
9.082378281236670446e+05 -3.006814212629813809e+01 -1.694100220402513344e+02 1.128306477455585366e+01
9.082379944506980246e+05 -3.053042863647426941e+01 -1.708436829341059138e+02 1.130395084250964466e+01
9.082381597669479670e+05 -3.106639276294228580e+01 -1.721813309350866064e+02 1.129593834401281249e+01
9.082383296415839577e+05 -3.171711084188473606e+01 -1.731618745200000262e+02 1.134147371294602813e+01
9.082384950370000442e+05 -3.226769350475716891e+01 -1.737359945966019268e+02 1.144605709034530605e+01
9.082386614021039568e+05 -3.294512935497730410e+01 -1.747411563567181929e+02 1.140045198904326540e+01
9.082388296377289807e+05 -3.357140386968934820e+01 -1.754142951211298964e+02 1.132401751644831300e+01
9.082389937919999938e+05 -3.359761697806449376e+01 -1.770154308143088144e+02 1.135655238368856956e+01
9.082391589172079694e+05 -3.329789982380907531e+01 -1.786196417780174670e+02 1.113244213120833948e+01
9.082393267141879769e+05 -3.365588803934571160e+01 -1.800601328926344706e+02 1.124461580033560004e+01
9.082394917265309487e+05 -3.423969717374848187e+01 -1.812167353602590367e+02 1.132114957830800073e+01
9.082396584462709725e+05 -3.428483684501615159e+01 -1.826322823932304118e+02 1.156744953160681710e+01
9.082398472611670149e+05 -3.476769837447061207e+01 -1.840150940726740885e+02 1.170858606667322910e+01
9.082400290676769800e+05 -3.515502641732830824e+01 -1.854029057898171118e+02 1.195939562524435473e+01
9.082402044381459709e+05 -3.564648748919650956e+01 -1.867293454482013431e+02 1.215996696604344152e+01
9.082403604438230395e+05 -3.617911912765629978e+01 -1.879039449460744322e+02 1.238121724829081138e+01
9.082405292496039765e+05 -3.673603792101595644e+01 -1.891093249568347687e+02 1.257011132171499668e+01
9.082406958391349763e+05 -3.691540786689577658e+01 -1.896144857998704083e+02 1.195304737093660208e+01
9.082408609607489780e+05 -3.693665935046620774e+01 -1.907016529148174016e+02 1.103222403901158444e+01
9.082410265944990097e+05 -3.757242648406280949e+01 -1.917277163938168769e+02 1.050307268576481512e+01
9.082411967353849905e+05 -3.720633957514282741e+01 -1.926541131520542081e+02 9.738794662389370416e+00
9.082413610905930400e+05 -3.764170934691374981e+01 -1.934038714725834609e+02 9.052019076662690011e+00
9.082415316790300421e+05 -3.813152690146813484e+01 -1.942702673193697649e+02 8.385495800154739499e+00
9.082416987495509675e+05 -3.754518552240124052e+01 -1.952747294968399672e+02 7.849259207517571113e+00
9.082418614405409899e+05 -3.826093107780676661e+01 -1.963004369666870161e+02 7.572577034998853485e+00
9.082420303802799899e+05 -3.760044453859822511e+01 -1.972639923716233739e+02 7.235693241357425975e+00
9.082421902387699811e+05 -3.730598399129404186e+01 -1.979254038276158667e+02 6.512725874286865668e+00
9.082423571397589985e+05 -3.745117665567273946e+01 -1.989313595498604741e+02 5.624344032144787953e+00
9.082425281588219805e+05 -3.773187589034218092e+01 -1.999116288086045188e+02 4.779700472951930124e+00
9.082426896413220093e+05 -3.747032987182743824e+01 -2.006561332947713083e+02 3.990900386603725813e+00
9.082428737835090142e+05 -3.692583588820500751e+01 -2.014925341811381827e+02 3.510594639515772997e+00
9.082430315539259464e+05 -3.718779654774758825e+01 -2.024322654203298271e+02 2.688153749511316803e+00
9.082431914393419866e+05 -3.784869528182974818e+01 -2.034910374357658611e+02 2.308485850680487061e+00
9.082433575721549569e+05 -3.793874899017501434e+01 -2.043202590625394066e+02 1.454576817079731299e+00
9.082435280145510333e+05 -3.814983597902919854e+01 -2.052176689229921180e+02 6.143092327961290344e-01
9.082436981969459448e+05 -3.840342452322975220e+01 -2.060361735205293883e+02 -1.993895420121029050e-01
9.082438571104359580e+05 -3.776519765156436392e+01 -2.066503748307306410e+02 -5.050595288395934856e-01
9.082440270738210529e+05 -3.784313814781124563e+01 -2.073064107496949759e+02 -1.327992982170784764e+00
9.082441897648629965e+05 -3.723778305628475493e+01 -2.082881818480613560e+02 -1.195187549254443704e+00
9.082443582514770096e+05 -3.663807452119921493e+01 -2.091761864160546622e+02 -1.009056903503159131e+00
9.082445234603829449e+05 -3.636666347202282878e+01 -2.098893667070037452e+02 -1.776966272862952501e+00
9.082446896896540420e+05 -3.617372013569085709e+01 -2.107760056050045705e+02 -2.572976044579377231e+00
9.082448602831959724e+05 -3.596198844124212002e+01 -2.117347439696427500e+02 -3.357206102551934634e+00
9.082450276966330130e+05 -3.559177005482006706e+01 -2.125425540188782350e+02 -4.063947079506181836e+00
9.082452232553310459e+05 -3.615867373749598812e+01 -2.138477877003119261e+02 -4.344078792953454560e+00
9.082454321911640000e+05 -3.600331791240685675e+01 -2.145177338777271245e+02 -3.888872894911332700e+00
9.082455898984039668e+05 -3.601675756008029339e+01 -2.154687072390838409e+02 -4.654477947897057710e+00
9.082457578269980149e+05 -3.536441703618155685e+01 -2.160000806162790639e+02 -4.691077837440983167e+00
9.082459249027790502e+05 -3.552845591128725999e+01 -2.170684904998603315e+02 -5.419598198366794684e+00
9.082460894013199722e+05 -3.621557109450800738e+01 -2.179983384751086533e+02 -5.472502185369728878e+00
9.082462533033520449e+05 -3.642739108869739795e+01 -2.189627157789121839e+02 -6.183857125461070581e+00
9.082464360961640486e+05 -3.709237121417574912e+01 -2.197638557022546593e+02 -6.029172231496833234e+00
9.082465874017890310e+05 -3.738675883233790387e+01 -2.206078073724441708e+02 -6.692627768178417647e+00
9.082467543439239962e+05 -3.769750306577080323e+01 -2.215271419824992165e+02 -7.339614556579174831e+00
9.082469208751739934e+05 -3.821305095032290211e+01 -2.222102939800028878e+02 -6.943227606495671722e+00
9.082470886078820331e+05 -3.879322080085326263e+01 -2.231690877163935340e+02 -7.300156000970261516e+00
9.082472588719449705e+05 -3.935287964685207385e+01 -2.241649941502853665e+02 -7.689900640001839704e+00
9.082474236186640337e+05 -3.999142460324949866e+01 -2.251649601963272858e+02 -7.909166959916029249e+00
9.082475904298609821e+05 -4.044010710944209563e+01 -2.262611189642973670e+02 -8.478846901297849570e+00
9.082477532090280438e+05 -4.092686553370268143e+01 -2.272894488295837618e+02 -9.023456121253351725e+00
9.082479202157990076e+05 -4.158888228015337774e+01 -2.281953044147012122e+02 -8.968931433888849725e+00
9.082480886616839562e+05 -4.112665824797991831e+01 -2.286852914082366794e+02 -8.753442423081555290e+00
9.082482535388199612e+05 -4.129256999449346210e+01 -2.295344976979586988e+02 -8.230337728133694242e+00
9.082484297617879929e+05 -4.071016507018872943e+01 -2.299954151329232559e+02 -8.379690285611058442e+00
9.082485894039759878e+05 -4.054190204532732622e+01 -2.308699992118289117e+02 -9.192525560290309983e+00
9.082487534173609456e+05 -4.069921712426545923e+01 -2.315134851403873597e+02 -8.680359024933103740e+00
9.082489222723089624e+05 -4.080384738762175800e+01 -2.320327436269561758e+02 -8.240670502195312608e+00
9.082490859574129572e+05 -4.082485082834641332e+01 -2.323775384736492526e+02 -7.875833718249200643e+00
9.082492503318920499e+05 -4.021839581795723717e+01 -2.329946430899516372e+02 -8.209910817740560418e+00
9.082494267330899602e+05 -3.981132031485551437e+01 -2.335101398369478147e+02 -8.029231710382367382e+00
9.082495867266319692e+05 -3.919301492672006049e+01 -2.341948579259642997e+02 -8.398563330747624178e+00
9.082497496812150348e+05 -3.973713502588312707e+01 -2.349528423550014224e+02 -8.069075543211550183e+00
9.082499203215789748e+05 -3.910706286228386830e+01 -2.355243008318599891e+02 -8.206172350889563205e+00
9.082500866863710107e+05 -3.896877308371104220e+01 -2.360069046867697864e+02 -7.711091822433466803e+00
9.082502514074649662e+05 -3.942846834892041841e+01 -2.367104840206102665e+02 -7.290644249860578796e+00
9.082504285377250053e+05 -3.994092838237552456e+01 -2.375768891391149111e+02 -6.904698151975844134e+00
9.082505836759540252e+05 -3.957315880370936867e+01 -2.384543333394017850e+02 -6.444876462940345441e+00
9.082517479507969692e+05 -3.916490900006841258e+01 -2.442982070245763566e+02 -7.165288170482819297e+00
9.082519510539739858e+05 -3.851099912331771691e+01 -2.453268171070023129e+02 -7.314256399486065874e+00
9.082521206364219543e+05 -3.799509542707230025e+01 -2.465616992119541067e+02 -7.514461833820731407e+00
9.082522831780370325e+05 -3.866541460421321830e+01 -2.470724545005455184e+02 -7.594692307444241841e+00
9.082524578666830203e+05 -3.937312425727387222e+01 -2.478575828255444549e+02 -7.537418437552136474e+00
9.082526159805889474e+05 -3.884917781321291841e+01 -2.490334268363546073e+02 -7.512055078700150546e+00
9.082527843578279717e+05 -3.926600498886986657e+01 -2.503019375639073871e+02 -7.308974963123147539e+00
9.082529522961620241e+05 -3.885755335506387098e+01 -2.515504668776163442e+02 -7.217006600698221419e+00
9.082531169427760178e+05 -3.833083302922614166e+01 -2.526584737640684182e+02 -7.194874746399849919e+00
9.082532816892339615e+05 -3.771778679646517674e+01 -2.530886882637286135e+02 -7.458521798689837112e+00
9.082534469057449605e+05 -3.708360241888195930e+01 -2.536309508571235085e+02 -7.739934453558872995e+00
9.082536246249109972e+05 -3.648948496510366368e+01 -2.541069921435985748e+02 -7.977914932335890441e+00
9.082537809794950299e+05 -3.600632917678416334e+01 -2.544995597639069160e+02 -8.425368593508142823e+00
9.082539498095989693e+05 -3.539026042142408102e+01 -2.555787705729109973e+02 -8.474176607093033553e+00
9.082541125448589446e+05 -3.495128084108127808e+01 -2.568302485163870301e+02 -8.637493508124764574e+00
9.082542809992859839e+05 -3.443014328771637622e+01 -2.579697021919927806e+02 -8.552989682681682027e+00
9.082544620235050097e+05 -3.384451726960292461e+01 -2.591425524496562502e+02 -8.605280779144695913e+00
9.082546129436610499e+05 -3.335468247968756828e+01 -2.603245386752237778e+02 -8.497406698111138468e+00
9.082547847291299840e+05 -3.275729102989426167e+01 -2.614448705903159293e+02 -8.532435119365183951e+00
9.082549466145980405e+05 -3.212183899108142526e+01 -2.624378788533120996e+02 -8.634058622608229427e+00
9.082551127038690029e+05 -3.150067953093207151e+01 -2.635065176348200566e+02 -8.692991362259656185e+00
9.082552794330359902e+05 -3.088966455835733171e+01 -2.645589750699350589e+02 -8.699219771947849011e+00
9.082554458137650508e+05 -3.115121466271918749e+01 -2.656693172655969306e+02 -8.185442721419970979e+00
9.082556127167330123e+05 -3.064779547527648873e+01 -2.659653216859459235e+02 -8.279027288418168595e+00
9.082557800134000136e+05 -3.002972188890684890e+01 -2.670082623598362375e+02 -8.201304426852539464e+00
9.082560550943369744e+05 -2.942964324823327971e+01 -2.685509292845728737e+02 -8.149828821457877126e+00
9.082562116200140445e+05 -2.880487102078391359e+01 -2.694899664559065968e+02 -8.060189720628967436e+00
9.082563785853269510e+05 -2.817316665643537021e+01 -2.704897051311000382e+02 -7.967997165801691040e+00
9.082565466730870539e+05 -2.755488742998339902e+01 -2.714862326355308255e+02 -7.848736632965137794e+00
9.082567269454309717e+05 -2.694418435425051328e+01 -2.725846550755388762e+02 -7.726410146133726897e+00
9.082568801039200043e+05 -2.697626117682746738e+01 -2.736083030393635340e+02 -8.464896686366200740e+00
9.082570462988159852e+05 -2.643058754274812827e+01 -2.748535443152326252e+02 -8.664697182517858920e+00
9.082572111861079466e+05 -2.586629147902133141e+01 -2.760607079308257994e+02 -8.867674655526244010e+00
9.082573774083990138e+05 -2.523062953136124165e+01 -2.769626662702192448e+02 -9.147074262589736549e+00
9.082575447380869882e+05 -2.458957851499866365e+01 -2.780298575939252146e+02 -9.401263453692996208e+00
9.082577106141810073e+05 -2.394966274337060241e+01 -2.790880030624523442e+02 -9.670973733597653776e+00
9.082578769629830495e+05 -2.335920540496880449e+01 -2.802904050984185460e+02 -9.915559727355553576e+00
9.082580515767850447e+05 -2.352187184592813551e+01 -2.819031378854832610e+02 -9.790347696825717705e+00
9.082582119117840193e+05 -2.292326309847117471e+01 -2.830917437199314008e+02 -1.000461020930565148e+01
9.082583770866279956e+05 -2.355281444531161483e+01 -2.842215886786855208e+02 -9.936904443141941101e+00
9.082585457051179837e+05 -2.312053336824590133e+01 -2.856322433067336419e+02 -1.018338909466175402e+01
9.082587169548049569e+05 -2.272308559270422990e+01 -2.859541851435694184e+02 -1.035605908687927545e+01
9.082588778229299933e+05 -2.212664704862049803e+01 -2.864377848049759336e+02 -1.052308806887564963e+01
9.082590425505860476e+05 -2.172578536511305813e+01 -2.878385861711304869e+02 -1.087539251034927190e+01
9.082592118418880273e+05 -2.109905505869821596e+01 -2.884257547306876859e+02 -1.102703388545402063e+01
9.082593751093880273e+05 -2.105668923620833866e+01 -2.899923211853030693e+02 -1.110612890383231566e+01
9.082595395431380020e+05 -2.048708521108299152e+01 -2.912527671211021811e+02 -1.133908399308482906e+01
9.082597143793359865e+05 -2.079304068231798652e+01 -2.928282323723159948e+02 -1.123145908820128014e+01
9.082598820074610412e+05 -2.132479536345051940e+01 -2.942657891889238613e+02 -1.151901639547895329e+01
9.082600409078249941e+05 -2.173660150616469622e+01 -2.956515670568251153e+02 -1.194232957433910869e+01
9.082602103023569798e+05 -2.131572946545023939e+01 -2.971716939802030879e+02 -1.207985821966643947e+01
9.082603768191270065e+05 -2.094579292693488881e+01 -2.987346635275050062e+02 -1.213112771562468239e+01
9.082605394623039756e+05 -2.047331852683111464e+01 -3.001479906320039959e+02 -1.221831264512746174e+01
9.082607091142840218e+05 -1.999258096797759521e+01 -3.016221848602228306e+02 -1.233488807093028328e+01
9.082608828274609987e+05 -1.969655969122111117e+01 -3.032249199505326942e+02 -1.245801746904774809e+01
